sentiment,sentence,label,word_count,char_count,avg_word_length,digit_count
neutral,the total number of voting rights is 74612523,0,8,45,5.625,8
neutral,the total restructuring costs are expected to be about eur 30mn  of which eur 135 mn was booked in december 2008,0,21,112,5.333333333333333,9
neutral,the total service concept also includes technology services  with which raute supports its customers throughout the entire life cycle of their investments,0,22,154,7.0,0
neutral,the total size of the complex is around 25000 m2 and the project will be constructed in stages,0,18,94,5.222222222222222,6
neutral,the total value of the deliveries is some eur65m,0,9,48,5.333333333333333,2
neutral,the total value of the order  placed by aspo  marine transportation subsidiary esl shipping oy  is eur 60 million  usd 775 m,0,22,124,5.636363636363637,5
neutral,the train is expected to cross the russian territory in 9 days  reaching the vostochny port,0,16,91,5.6875,1
neutral,the transaction covers a building lot of 46763 sq m and factory buildings of 19631 sq m since the autumn of 2007  when scanfil discontinued its production operations in oulu  the facilities have been partly leased to other parties,0,39,230,5.897435897435898,14
neutral,the transaction is expected to be finalized by dec 2009,0,10,55,5.5,4
neutral,the transaction is subject to a final agreement between the parties  approvals of their decisionmaking bodies and approval by the finnish competition authority,0,23,159,6.913043478260869,0
neutral,the transaction was announced on september 29 when pohjola insurance agreed to pay eur 80 million  usd 1063 m  in cash for pohjantahti,0,23,134,5.826086956521739,8
neutral,the turbines are expected to be launched by the end of 2012,0,12,59,4.916666666666667,4
neutral,the use of validation rule base enables verifying that processing rule bases managed by different administrators fulfil some set requirements,0,20,141,7.05,0
neutral,the value of the order is about eur 30mn,0,9,40,4.444444444444445,2
neutral,the value of the order is around eur 100 million,0,10,48,4.8,3
neutral,the value of the order is eur 25 mn,0,9,35,3.888888888888889,2
neutral,the value of the order is eur 4mn,0,8,33,4.125,1
neutral,the value of the order is eur 700000,0,8,36,4.5,6
neutral,the value of the order is nearly eur400m,0,8,40,5.0,3
neutral,the value of the order is usd 22 mn,0,9,35,3.888888888888889,2
neutral,the value of the order is usd 23 mn,0,9,35,3.888888888888889,2
neutral,the value of the orders is about eur 25mn,0,9,41,4.555555555555555,2
neutral,the value of the orders is about eur 70mn,0,9,41,4.555555555555555,2
neutral,the value of the orders is over eur 10mn,0,9,40,4.444444444444445,2
neutral,the value of the orders is over eur 25mn,0,9,40,4.444444444444445,2
neutral,the value of the total investment is about eur 600mn,0,10,52,5.2,3
neutral,the webcast may be followed online on the company website at wwwruukkicominvestors,0,12,82,6.833333333333333,0
neutral,the venture recently agreed to buy motorola s wireless networks business for  12 billion and to deploy lightsquared s national 4g network,0,22,137,6.2272727272727275,3
neutral,the vessels are the largest and fastest ropax vessels in the world that will be built by fincantieri,0,18,100,5.555555555555555,0
neutral,the whitehall street real estate funds invest in real estate and real estate related assets  principally through the acquisition of real estate companies  real property and mortgage loans,0,28,187,6.678571428571429,0
neutral,the volume of investments in the two phases of the project is estimated at usd 300mn  eur 21503 mn,0,19,98,5.157894736842105,8
positive,the volumes are expected to increase during the next few years,1,11,62,5.636363636363637,0
neutral,the world of glass is coming to egypt and we invite visitors from all around the world to attend glass world exhibition 2009  register now at wwwglassworldexcom,0,27,160,5.925925925925926,4
neutral,their names have not yet been released,0,7,38,5.428571428571429,0
neutral,there are no substitutes to ac drives,0,7,37,5.285714285714286,0
neutral,there did not seem to be enough hours in a day for pekkarinen,0,13,61,4.6923076923076925,0
neutral,there will be return flights from stuttgart every morning  as well as evening departures on thursdays  fridays and sundays,0,19,122,6.421052631578948,0
neutral,therefore  phase iii of the research will not be conducted by abbott,0,12,68,5.666666666666667,0
neutral,these include software development for internet and mobile telephone content  communications  valueadded software  financial services  security applications  systems integration and electronics   ebrd informed,0,23,209,9.08695652173913,0
neutral,these include software development for internet and mobile telephone content  communications  valueadded software  financial services  security applications  systems integration and electronics,0,21,193,9.19047619047619,0
neutral,these module products will be available for trials during 3q07 and for volume deliveries during 4q07,0,16,100,6.25,6
neutral,these sections will be put into place to form the loadbearing steel structure of the bridge   says sami eronen  senior vice president  infrastructure and northern europe  ruukki construction,0,28,190,6.785714285714286,0
neutral,they can be used to control the speed of electric motors used by industry and municipal engineering  and in power generation using renewable energy,0,24,147,6.125,0
neutral,they will be sunk to a depth of some 360380 metres and fixed to the bottom mud by vacuum,0,19,88,4.631578947368421,6
neutral,this amount will not be included in the pensionable salary,0,10,58,5.8,0
neutral,this corrensponds to 4628 percent of okmetic s share capital and voting rights,0,13,78,6.0,4
neutral,this corresponds to 681 percent of okmetic s share capital and voting rights,0,13,76,5.846153846153846,3
neutral,this includes a eur 395 mn change in the fair value of investment properties,0,14,76,5.428571428571429,3
neutral,this will be done domestically and in neighboring markets  both organically and through acquisitions,0,14,100,7.142857142857143,0
neutral,this would be a huge process,0,6,28,4.666666666666667,0
neutral,through the new production lines at the novator mill in veliky ustjug  vologda oblast  sveza will change its current 15 m by 15 m birch plywood production targeting the domestic market to produce 15 m by 30 m overlaid birch plywood for the global market,0,45,253,5.622222222222222,8
neutral,through the nordic exchange  omx offers access to approximately 80 percent of the nordic and baltic securities market,0,18,117,6.5,2
neutral,tiimari s registered share capital is 16474755 shares as per today,0,11,66,6.0,8
neutral,tikkurila  a division of kemira group  controls about 23  of the russian market in its field and owns st petersburg paint producer tex,0,23,134,5.826086956521739,2
neutral,tn means that the handset supports teliasonera s telia navigator global positioning system service,0,14,98,7.0,0
neutral,treatment products in usa  canada  mexico  australia and brazil today  global research  data services is going to publish several market analyses about the markets for water treatment products in some selected countries,0,32,219,6.84375,0
neutral,two of these contracts are for turntable anode vibrocompactors that will be delivered to gansu hualu aluminum co ltd and another unnamed costumer,0,23,145,6.304347826086956,0
neutral,tyrvaan sanomat  published twice a week by tyrvaan sanomat oy  appears in sastamala and kiikoinen,0,15,97,6.466666666666667,0
neutral,usbased t corp is in talks with scandinavian telecoms company teliasonera to sell its stake in uzbek cellular operator coscom  an executive at coscom told interfax,0,26,163,6.269230769230769,0
neutral,uncertainties still exist  however,0,4,34,8.5,0
neutral,under the contract  ericsson will more than double the number of radio base stations in the elisa network over the coming year,0,22,126,5.7272727272727275,0
neutral,under the deal  know it will pay sek90m  usd12 8 meur8 6 m  in cash and stock,0,17,77,4.529411764705882,7
neutral,under the plan  which cses worked out together with public policy management institute  ppmi  and other partners  buildings with a total area of 10000 square meters should be built on the territory in the first phase,0,36,216,6.0,5
neutral,unilever s turun sinappi that is made in sweden holds 40  of the market,0,14,71,5.071428571428571,2
neutral,union and company officials did not return calls yesterday,0,9,58,6.444444444444445,0
neutral,upm is talking to myllykoski s creditor banks  nordea  sto  nda   nordic investment bank and danske bank s  cph  danske  sampo bank  over a deal  the paper said,0,28,160,5.714285714285714,0
neutral,upm s aim is to secure botnia s strategic development and investments,0,12,69,5.75,0
neutral,upon completion of these transactions  metso s stake will amount to more than 60,0,14,80,5.714285714285714,2
neutral,upon establishment  the plan is directed to approximately 20 persons,0,10,68,6.8,2
neutral,vacon recently announced plans to build its north american headquarters at 5 business park in chambersburg,0,16,106,6.625,1
neutral,vaisala  headquartered in helsinki in finland  develops and manufactures electronic measurement systems for meteorology  environmental sciences  traffic and industry,0,19,165,8.68421052631579,0
neutral,vaisala s present weather detector measures visibility up to 20 km  as well as precipitation type and intensity,0,18,111,6.166666666666667,2
neutral,water treatment products in australia today  global research  data services is going to publish a market analysis about the market for chemical water treatment products in australia,0,27,181,6.703703703703703,0
neutral,we are now taking marimekko there on a distinctly more significant scale,0,12,72,6.0,0
neutral,what we think,0,3,13,4.333333333333333,0
neutral,when the negotiations were started  neste oil anticipated that 450 people would be affected,0,14,91,6.5,3
neutral,when the product is manufactured in finland  it is also packed in the country,0,14,77,5.5,0
neutral,why not give your bedroom a cool makeover for summer,0,10,52,5.2,0
neutral,virala oy ab was allocated by the board of directors an amount of eur 19 million which is eur 025 million lower than maximum announced on 12302010,0,27,146,5.407407407407407,13
neutral,with five different game modes  coop tournaments  4 player splitscreen and multiplayer modes  players can have as much fun as they would if they were actually fishing,0,27,166,6.148148148148148,1
neutral,with sales of  127 billion over the last twelve months ending october  2010 and over 9200 stores in 35 states  dollar general is the nation s largest small box discount retailer,0,31,177,5.709677419354839,13
neutral,with the us federal government putting a stake in the ground  vendors  and their customers  are focused on meeting the deadline,0,21,127,6.0476190476190474,0
neutral,with this  the company will exit the contract manufacturing service segment,0,11,75,6.818181818181818,0
neutral,von koskull will oversee a new unit of nordea  which brings together corporate merchant banking  financial institutions and capital markets products divisions,0,22,158,7.181818181818182,0
neutral,votorantim celulose e papel  vcp  is part of the votorantim group  a major brazilian conglomerate,0,15,97,6.466666666666667,0
neutral,yit acquired investment rights to a 10000 square metre residential project in yaroslavl and to a 16400 square metre project in moscow,0,22,133,6.045454545454546,10
neutral,yit corporation sept 24  2007 at 1330 corporate release stock exchange release yit s capital markets day in london  sept 26  2007 on wednesday  september 26  2007  yit will hold a capital markets day for investors and analysts in london,0,40,236,5.9,22
neutral,yit kausta will build commercial and residential highrises in virsuliskes area,0,11,78,7.090909090909091,0
neutral,you re not alone,0,4,16,4.0,0
neutral,munich  14 january 2008  bavaria industriekapital ag closed the acquisition of elcoteq communications technology gmbh in offenburg  germany  with the approval of the,0,23,165,7.173913043478261,6
neutral,cash flow from operating activities before investments was eur 08 12 million,0,12,76,6.333333333333333,4
neutral,cash flow from operating activities before investments was eur 76 million eur 25 million,0,14,88,6.285714285714286,4
neutral,christine idzelis eqt partners sheds salcomp swedish financial investor eqt partners is selling a majority of its stake in mobile phone charger manufacturer salcomp oyj to nordic investment company nordstjernan ab,0,31,213,6.870967741935484,0
neutral,profit before taxes was eur 1059 827 million,0,8,44,5.5,7
neutral,the group  s cumulative sales during the review period were eur 482 million eur 531 million  192007 and profit before taxes was eur 12 14 million,0,26,145,5.576923076923077,16
neutral,the group  s profit before taxes was eur 02 78 million,0,11,54,4.909090909090909,4
neutral,the group  s sales during the period were eur 316 million eur 366 million  162007 and profit before taxes was eur 02 13 million,0,24,127,5.291666666666667,16
neutral,compagnie de financement foncier  is to issue a benchmark  10 year covered deal in euros,0,15,88,5.866666666666666,2
neutral,the company continued the development of a fully human antibody in its vap1 antibody program,0,15,92,6.133333333333334,1
neutral,the profit after taxes was eur 577 111 million,0,9,46,5.111111111111111,6
neutral,westpac banking corp  is to issue a benchmark  3 year frn deal in euros,0,14,71,5.071428571428571,1
neutral,because we re a pension insurance company  we re required to diversify and not put too much in one asset class,0,21,110,5.238095238095238,0
neutral,lemminkainen talo oy s lahti office is a significant logistics and business premises constructor,0,14,96,6.857142857142857,0
neutral,marimekko aims to expand its distribution network primarily by increasing the number of concept stores and shopinshops,0,17,118,6.9411764705882355,0
neutral,marimekko operates in an industry in which changes in the business climate are reflected in consumer demand,0,17,107,6.294117647058823,0
neutral,over the years  the color orange has become synonymous with quality,0,11,67,6.090909090909091,0
neutral,the enterprise value of the fray bentos pulp mill and forestal oriental totals approximately euro1 6 billion   upm said,0,19,119,6.2631578947368425,2
neutral,the new unit is a major investment in the finnish media scene,0,12,61,5.083333333333333,0
neutral,these developments partly reflect the government s higher activity in the field of dividend policy,0,15,98,6.533333333333333,0
neutral,this agreement is a direct result of lcc s strategy and plan that was announced earlier this year   said dean douglas  lcc s chief executive officer,0,26,148,5.6923076923076925,0
neutral,this could be us,0,4,16,4.0,0
neutral,we are selling an information systems development business to the finns,0,11,71,6.454545454545454,0
neutral,we have a group of 120 volunteers made up of digicel employees who will manage the distribution  over the next week  they will distribute the 19000 tents to more than 150 organizations   digicel haiti ceo maarten boute said,0,38,223,5.868421052631579,11
neutral,we have come out with a decision which is based on our preliminary economic  operational and environmental findings   karvinen said,0,20,131,6.55,0
neutral,1 april 2011  finnish machinery rental company ramirent oyj hel  rmr1v said today it has acquired the assets of sector player stavebni doprava a mechanizace sdm in the czech republic for an undisclosed sum,0,34,205,6.029411764705882,6
negative,18 march 2010 a leakage in the gypsum pond was detected today at the talvivaara mine,-1,16,84,5.25,6
positive,7 march 2011  finnish it company digia oyj hel  dig1v announced today an agreement with mobilephone major nokia oyj hel  nok1v to acquire the commercial licensing and service business related to nokia s qt technology,1,35,216,6.171428571428572,7
neutral,8600 m  and at the time of investment it is fully leased to several tenants,0,15,75,5.0,4
neutral,a filter is used to preprocess packets to determine if they need to be further processed by the processor of the network device,0,23,127,5.521739130434782,0
positive,a profit is still on target,1,6,27,4.5,0
neutral,a spokeswoman for the italian fashion house declined comment on the settlement,0,12,78,6.5,0
neutral,a total eur73 7 m will be provided as secured senior threeyear debt from the syndicate  involving pohjola bank hel  poh1s  the finnish arm of nordea bank ab sto  nda  and sampo bank hel  samas,0,35,192,5.485714285714286,4
negative,a total of 140 jobs will be reduced at the raahe steel works,-1,13,60,4.615384615384615,3
neutral,a total of 15000 new citycon shares with a nominal value of eur 135 per share were subscribed between 17 and 23 march 2006 exercising the abc options based on the company s stock option plan 1999,0,37,195,5.27027027027027,20
neutral,a total six of the polled analysts rated mreal  two gave  buy    accumulate   three gave  hold  and only one gave  sell,0,21,119,5.666666666666667,0
neutral,abn  59 087 901 620 now represent 510  of the voting rights and share capital of citycon oyj,0,18,92,5.111111111111111,14
positive,according to finnish aktia bank s managing director jussi laitinen  the bank s aim is to triple the number of its customers in finland in the next five years,1,29,157,5.413793103448276,0
neutral,according to finnish financial services group sampo s ceo  bjrn wahlroos  danish danske bank s acquisition of sampo bank for eur 4bn was the largest cash deal in finland s economic history,0,32,188,5.875,1
neutral,according to finnish lnnen tehtaat s ceo matti karppinen  now that lnnen tehtaat has sold the majority of its feed and grain business  it will quickly start to look for acquisitions,0,31,181,5.838709677419355,0
neutral,according to finnish scanfil s founder and chairman of the board  jorma j takanen  the company has to look for growth abroad,0,22,124,5.636363636363637,0
neutral,finnish property investment company citycon will expand and refurbish kersberga shopping center in stockholm  in sweden,0,16,119,7.4375,0
neutral,after nonrecurring items of eur 177mn  profit amounted to eur 20mn,0,11,66,6.0,5
neutral,after the acquisition  basware s preliminary pro forma net sales for 2005 amount to eur 526 mn  and preliminary pro forma operating profit amounts to eur 71 mn,0,28,159,5.678571428571429,9
neutral,after the sale  outokumpu s share of the technology unit will be reduced to some 1220 percent,0,17,93,5.470588235294118,4
neutral,after the transaction  danske bank becomes an equal player with nordic bank group nordea in the nordic countries,0,18,112,6.222222222222222,0
neutral,ahlstrom  headquartered in helsinki  finland  is a global company involved in the development  manufacture and marketing of high performance fibrebased materials,0,21,161,7.666666666666667,0
neutral,ahlstrom  headquartered in helsinki  finland  is a global leader in the development  manufacture and marketing of high performance fibrebased materials,0,20,151,7.55,0
neutral,ahlstrom corporation anne pirila director  financial communications distribution  helsinki stock exchange main media ahlstrom in brief ahlstrom is a leader in the development  manufacture and marketing of high performance fiberbased materials,0,31,242,7.806451612903226,0
neutral,ahlstrom corporation seppo parvi  cfo distribution  main media wwwahlstromcom ahlstrom in brief ahlstrom is a global leader in the development  manufacture and marketing of high performance nonwovens and specialty papers,0,30,220,7.333333333333333,0
neutral,ahlstrom corporation stock exchange announcement 722007 at 1030 a total of 56955 new shares of ahlstrom corporation have been subscribed with option rights under the company s stock option programs i 2001 and ii 2001,0,35,216,6.171428571428572,23
neutral,aldata solution  a global company engaged in supplier to consumer business process optimization  has announced the details of its dollars for dinosaurs program,0,23,159,6.913043478260869,0
neutral,aldata solution oyj thomas hoyer cfo more information  aldata solution oyj  thomas hoyer  cfo  tel 358 45 670 0491 aldata in brief aldata solution is one of the global leaders in supply chain software for retail  wholesale and logistics companies,0,40,246,6.15,12
neutral,alexandria  va  march 20  patrik flykt and timo alakoski  both of helsinki  finland  and tapio suihko and nadarajah asokan  both of espoo  finland  have developed a method of mobility support of internettype protocol traffic in a communication system,0,38,250,6.578947368421052,2
neutral,alexandria  va  nov 19  erkki aho  elimaki  finland  has developed a method and apparatus in conjunction with a shoe press,0,20,122,6.1,2
neutral,alexandria  va  nov 5  risto kontturi of rajamaki  finland  and jari ylinen of hyvinkaa  finland  have developed an automated transportation system with a usercontrolled transport selection,0,26,189,7.269230769230769,1
neutral,all depends on financing,0,4,24,6.0,0
neutral,almost two thirds of olvi s net sales come from outside finland,0,12,63,5.25,0
neutral,also  cba is to issue a benchmark  10 year fixed rate deal in euros,0,14,67,4.785714285714286,2
neutral,amanda capital has investments in 22 private equity funds and in over 200 unquoted companies mainly in europe,0,18,109,6.055555555555555,5
neutral,among other industrial stocks  metso added 053 pct to 4004 eur  wartsila b was down 077 pct at 4787 eur and rautaruukki k was 108 pct lower at 3756 eur,0,30,151,5.033333333333333,21
neutral,among paper issues  stora enso r was little changed  up 008 pct at 1203 eur  upmkymmene was 048 pct higher at 1877 eur and mreal b added 050 pct to 399 eur,0,32,155,4.84375,20
neutral,an android app will be coming soon,0,7,34,4.857142857142857,0
neutral,an apple spokeswoman said the company declined to comment,0,9,57,6.333333333333333,0
neutral,analysts surveyed by thomson financial expected revenue of  69 million for the quarter,0,13,86,6.615384615384615,2
neutral,around 250 of these reductions will be implemented through pension arrangements,0,11,79,7.181818181818182,3
neutral,around 50 percent of the world s roro fleet is over 25 years old and needs to be scrapped for environmental reasons,0,22,115,5.2272727272727275,4
neutral,as a consequence of the merger the number of administration personnel at the factories will be reduced by six,0,19,109,5.7368421052631575,0
neutral,as a result  the number of personnel in finland will be reduced by 158,0,14,70,5.0,3
negative,as a result some 20 persons will no longer be needed,-1,11,52,4.7272727272727275,2
neutral,as much biomass will be used as can be sourced locally  with the rest of the plant s fuel needs met by peat,0,23,107,4.6521739130434785,0
neutral,as part of the transaction  the nekoski paper mill remained in mreal s ownership and continued galerie art production for sappi under a longterm contract,0,25,153,6.12,0
positive,aspo plc stock exchange announcement may 4  2006 at 1000 am an increase in the share capital of aspo plc totaling eur 112560 was registered today,1,26,145,5.576923076923077,15
neutral,aspo s group structure and business operations are developed persistently without any predefined schedules,0,14,106,7.571428571428571,0
neutral,aspocomp group  headquartered in helsinki  finland  develops interconnection solutions for the electronics industry,0,13,115,8.846153846153847,0
neutral,based in helsinki  finland  ramirent has branches in 13 nordic  central and eastern european countries,0,15,102,6.8,2
neutral,based on the 2005 calendar year the combined company had eur15 8 bn in pro forma annual revenues and is expected to start operations with 60000 employees,0,27,153,5.666666666666667,12
neutral,bavaria industriekapital ag s 2006 revenues were eur 333 million  with an ebitda of eur 51 million,0,17,98,5.764705882352941,9
negative,biohit said that it will reduce the number of leased personnel by 10  and lay off 10 of its own personnel,-1,21,105,5.0,4
neutral,bm4 middle layer headbox will be equipped with a dilution control system,0,12,72,6.0,1
neutral,boomerang boats had net sales of eur 41 mn and it made an operating profit of eur 04 mn in 2006,0,21,95,4.523809523809524,8
neutral,by the end of 2006  the number of joint branch offices will total 170,0,14,69,4.928571428571429,7
neutral,cameco typically prices sales contracts using a 4060 ratio of fixed prices and spot prices,0,15,90,6.0,4
neutral,capman  the stockholmheadquartered private equity firm  has held a first close on its second private equity real estate fund as it continues its push into the property sector,0,28,174,6.214285714285714,0
neutral,cargotec s business areas also include the container handling solutions business area kalmar and the marine cargo handling and offshore load handling solutions business area macgregor,0,26,183,7.038461538461538,0
neutral,cargotec s sales totalled eur 34 billion in 2008 and it employs approximately 11000 people,0,15,90,6.0,11
neutral,cargotec will also move hallbergivarsson s service and installation business under the same roof with its service center for kalmar and macgregor solutions in gothenburg,0,25,169,6.76,0
neutral,citigroup  inc nyse  c  deutsche bank nyse  db and pohjola bank are lead managers for the sale,0,17,94,5.529411764705882,0
neutral,coffee will be served starting at 1430 eet as well as after the event,0,14,69,4.928571428571429,4
neutral,combined net sales in 2006 were  27 million and ebitda was  137 million,0,13,71,5.461538461538462,9
neutral,combined with the basware enterprise purchase to pay portfolio  it provides a high level of automation for procurement and invoice workflows,0,21,140,6.666666666666667,0
neutral,commenting on the deal  shane lennon  svp of marketing  product development at gypsii said,0,14,90,6.428571428571429,0
positive,comparable net sales are expected to increase more than 10  in 2008  in line with group target,1,17,94,5.529411764705882,6
neutral,componenta has production lines for similarsized products at karkkila in finland  at weert in the netherlands and at orhangazi in turkey  and these had a combined output of approximately 100000 tonnes and net sales of eur 135 million in 2007,0,40,241,6.025,13
neutral,componenta will also offer a fiveyear subordinated loan for subscription by the public,0,13,86,6.615384615384615,0
neutral,cs cabot s main consumers on the czech and slovak market are tires producers barum continental and matador continental,0,19,118,6.2105263157894735,0
neutral,curators have divided their material into eight themes,0,8,54,6.75,0
neutral,currently  95  of trainers house s revenues are attributed to the finnish market,0,13,80,6.153846153846154,2
neutral,currently  the company uses eight similar reach stackers and four empty container handlers by konecranes,0,15,104,6.933333333333334,0
neutral,currently alfred a palmberg is putting the finishing touches to one of finland s biggest ever replumbing and bathroom refurbishment projects also in the district of vuosaari,0,27,173,6.407407407407407,0
neutral,currently glaston employs approximately 1500 persons,0,6,52,8.666666666666666,4
neutral,currently it operates a fleet of eight carriers  as well as nine pushers and barges,0,15,83,5.533333333333333,0
neutral,customers include hotels and restaurants as well as wholesalers and some retailers,0,12,82,6.833333333333333,0
neutral,customers wave cards in front of the reader to make payments  similar to  touch and go  cards used in transport systems,0,21,119,5.666666666666667,0
neutral,deliveries will start in the second half of 2007 and the startup of the mill is scheduled for 2008,0,19,98,5.157894736842105,8
neutral,delivery is expected to take place later this month,0,9,51,5.666666666666667,0
neutral,deutsche beteiligungs  as well as a private equity fund it manages  first bought 75  of mce in a secondary buyout from white plains  ny  financial investor andlinger  co in 2007,0,30,177,5.9,6
neutral,earnings per share eps in 2005 amounted to a loss of eur1 26,0,13,60,4.615384615384615,7
neutral,earnings per share eps in the first quarter amounted to a loss of eur0 20,0,15,73,4.866666666666666,3
neutral,economic development in china is no longer taking place only on the east coast and in the shanghai area  vauramo says,0,21,117,5.571428571428571,0
neutral,eero katajavuori  currently group vice president  human resources  will take a yearlong sabbatical starting from october 1  2010,0,18,128,7.111111111111111,5
neutral,elcoteq expects its net sales for the last quarter of 2010 to be on the level of the third quarter,0,20,98,4.9,4
neutral,elcoteq s global service offering covers the entire lifecycle of products  from product development to aftermarket services,0,17,123,7.235294117647059,0
neutral,enp newswire  22 march 2011 release date  21032011  a total of 13000 talvivaara mining company plc s new shares were subscribed for during the period between 1 january 2011 and 28 february 2011 under the company s stock option rights 2007a,0,41,239,5.829268292682927,34
neutral,eq bank forecasts olvi s net sales at eur 67mn in the second quarter of 2009  and operating profit at eur 64 mn,0,23,111,4.826086956521739,8
neutral,established in 1989  capman manages nordic buyout  mezzanine  technology  life science and real estate funds with approximately euro 3 billion  4 billion in total capital,0,25,170,6.8,6
neutral,eur 1524 mn of this was net interest income,0,9,43,4.777777777777778,4
neutral,exel s board of directors will propose a dividend of 02 euro  03 per share for 2006 at the annual general meeting on april 19  2007,0,26,131,5.038461538461538,14
neutral,financing of the project will come mainly from china,0,9,52,5.777777777777778,0
neutral,finnish component supplier componenta corporation omx helsinki  cth1v said on monday 16 june that it is changing its pricing cycle due to the increase of raw material prices,0,28,173,6.178571428571429,3
neutral,finnish construction company yit hel  yty1v said it had agreed to take over german facility engineering and facility systems firm caverion for eur73m usd90 3 m,0,26,159,6.115384615384615,6
neutral,finnish fibers and plastics producer suominen corporation omx helsinki  suy1v reported on wednesday 22 october an operating loss of eur0 8 m on net sales of eur55 2 m for the third quarter of 2008,0,35,196,5.6,12
neutral,finnish neste oil that was previously on the list  has fallen off the list completely,0,15,85,5.666666666666667,0
neutral,finnish silicon wafer technology company okmetic oyj omx helsinki  okm1v said on wednesday 17 september that it will invest eur6m in its sensor wafer business during 2009,0,27,170,6.296296296296297,8
neutral,finnish silicon wafers maker okmetic oyj said on september 17  2008 that it will invest a total of 15 mln euro  213 mln in its sensor wafer business,0,28,148,5.285714285714286,11
negative,finnish sports equipment company amer sports said it has decided to lay off 370 workers from its salomon division in france,-1,21,123,5.857142857142857,3
neutral,fiskars is also engaged in the global supply of marine and energy equipment solutions and services through its associated company  wartsila corporation,0,22,151,6.863636363636363,0
neutral,fiskars r  founded in 1649  is one of the oldest companies in the world and is the largest manufacturer of lightweight stainless steel scissors in the us,0,27,153,5.666666666666667,4
neutral,fl group s private equity division manages all operating companies  including icelandair group  fl travel group  bluebird and sterling,0,19,134,7.052631578947368,0
neutral,following the acquisitions  panostaja will establish a new business unit which will focus on heat treatment of metals,0,18,117,6.5,0
neutral,following the demerger  the vice president of the group s pharmaceutical trade in finland  jukka niemi  will be appointed managing director of oriola in addition to his current responsibilities,0,29,193,6.655172413793103,0
neutral,following the divestment  fiskars s outdoor unit will comprise the brands gerber  silva and buster  and will focus on multitools  knives  compasses  mobile lighting  pedometers  and aluminium boats,0,28,197,7.035714285714286,0
neutral,following the issue  the number of shares in the swedish company will grow by 9,0,15,79,5.266666666666667,1
neutral,following the transaction  tulikivi restructured its operations into the soapstone fireplaces business  natural stone product business and ceramic products business units,0,21,170,8.095238095238095,0
neutral,for 2009  net profit was eur 3 million and the company paid a dividend of eur 130 apiece,0,18,88,4.888888888888889,8
neutral,for 2009  net profit was eur3m and the company paid a dividend of eur1 30 apiece,0,16,80,5.0,8
neutral,fortum is now considering taking part in nuclear energy projects outside of finland,0,13,83,6.384615384615385,0
neutral,from 2003 on  the emphasis of kyro s strategy has been on glaston s growth,0,15,74,4.933333333333334,4
neutral,garmin fell 45 percent to  3453 at 133 pm in new york  while google slid 07 percent at  57650,0,19,93,4.894736842105263,16
neutral,ge is building the facility with wind power developer invenergy wind llc,0,12,72,6.0,0
neutral,glaston  headquartered in tampere  finland  is a growing and international glass technology company,0,13,99,7.615384615384615,0
neutral,group net sales in the third quarter of 2007 totaled eur 1423 mn and operating profit eur 43 mn,0,19,95,5.0,10
neutral,gs engineering will install the valves at a liquefied natural gas lng plant it has built for uae lng extraction and gas plants operator gasco in ruwais  uae,0,28,156,5.571428571428571,0
neutral,guangdong  october 26  sinocast  nokia telecommunications dongguan branch entered into a letter of intent to open a nokia class in qingyuan polytechnic  qingyuan city of guangdong province,0,27,188,6.962962962962963,2
neutral,he joins technopolis from kone where he has held various positions within the group  most recently as director of service business and business development for kone s middle eastern operations,0,30,192,6.4,0
neutral,high winds also toppled three semitrailers on i15 north of barstow,0,11,66,6.0,2
neutral,hk ruokatalo s target is to know the consumers,0,9,46,5.111111111111111,0
neutral,honkarakenne s customer in this project is one of the biggest real estate companies in kazakhstan  according to the company,0,20,123,6.15,0
neutral,however  the production is almost entirely very labor intensive and based on small investments only,0,15,99,6.6,0
positive,in 2006  the company intends to invest significantly in expanding its distribution and maintenance network,1,15,106,7.066666666666666,4
neutral,in 2007  etteplan had turnover of eur125 2 m,0,9,44,4.888888888888889,8
neutral,in 2007  the group s net sales stood at eur 42 million and it had about 1445 employees,0,18,86,4.777777777777778,10
neutral,in 2007 etteplan reported a turnover of eur125 2 m,0,10,50,5.0,8
neutral,in 2008  avc systemhaus had net sales of eur 10 million usd 71 m,0,14,64,4.571428571428571,8
neutral,in 2008 stockmann earned 3398 million lats in profit on 48012 million lats in turnover,0,15,86,5.733333333333333,13
neutral,in 2010  sanoma magazines expects net sales to be at the 2009 level,0,13,67,5.153846153846154,8
neutral,in addition  the company is considering the start of production in russia,0,12,73,6.083333333333333,0
negative,in addition  the company will reduce a maximum of ten jobs,-1,11,58,5.2727272727272725,0
neutral,in addition  the kazakh delegation will visit finland s sitra investment fund  honkarakenne ltd and nokia headquarters to study teliasonera ltd jsc s activities,0,24,160,6.666666666666667,0
neutral,in addition to its stake in megafon  telecominvest currently owns 100  of shares in web plus and st petersburg payphones  51  in telecom equipment producer peterservis and a number of other minor assets,0,33,202,6.121212121212121,5
positive,in addition to russia  we now seek additional growth in ukraine,1,11,63,5.7272727272727275,0
neutral,in addition to software development  the new design unit will provide for mechanical engineering and electronics design,0,17,119,7.0,0
neutral,in addition to verification of an identity and digital signatures  new stateapproved mobile id enables to cast votes in elections as well,0,22,137,6.2272727272727275,0
